Mon Nov  9 12:14:47 2020
Joystick Mode (120s)
{'Time': 9649, 'Left_wheel_dist': -4, 'Right_wheel_dist': 0, 'IMU_roll': 0.01, 'IMU_pitch': 0.01, 'IMU_yaw': 3.89, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': 0.03, 'IMU_Acc_z': 9.81, 'Loop_dt': 24, 'Acc_Accu': 1141}
{'Time': 45783, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.85, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 23, 'Acc_Accu': 7}
{'Time': 45884, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.84, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 45975, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.84, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 46077, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.84, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 46179, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.83, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.82, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 46281, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.84, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 46384, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.85, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 46487, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.83, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 46579, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.84, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 46683, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.83, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.12, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 46786, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.82, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 46878, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 3.85, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 46982, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': 0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.83, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 47084, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.81, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 47186, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.82, 'IMU_Acc_x': 0.33, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 47278, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.83, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 47379, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.84, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 47481, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 3.84, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 47585, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 3.83, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 47687, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.82, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 47778, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 3.82, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 47881, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4031, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.84, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.82, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 47983, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.84, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 48086, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.86, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 48187, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 3.85, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 48278, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.04, 'IMU_pitch': 0.06, 'IMU_yaw': 3.87, 'IMU_Acc_x': 0.37, 'IMU_Acc_y': -0.17, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 48380, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.06, 'IMU_pitch': 0.11, 'IMU_yaw': 3.94, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': 0.00, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 48482, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.06, 'IMU_pitch': 0.10, 'IMU_yaw': 4.01, 'IMU_Acc_x': 0.33, 'IMU_Acc_y': -0.17, 'IMU_Acc_z': 9.82, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 48584, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.04, 'IMU_pitch': 0.08, 'IMU_yaw': 4.08, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 48687, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.04, 'IMU_pitch': 0.09, 'IMU_yaw': 4.14, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 48789, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.04, 'IMU_pitch': 0.10, 'IMU_yaw': 4.20, 'IMU_Acc_x': 0.38, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.83, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 48880, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.03, 'IMU_pitch': 0.09, 'IMU_yaw': 4.25, 'IMU_Acc_x': 0.24, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 48983, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.03, 'IMU_pitch': 0.08, 'IMU_yaw': 4.30, 'IMU_Acc_x': 0.37, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 49084, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.03, 'IMU_pitch': 0.09, 'IMU_yaw': 4.35, 'IMU_Acc_x': 0.29, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 49186, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.02, 'IMU_pitch': 0.08, 'IMU_yaw': 4.39, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 49289, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.02, 'IMU_pitch': 0.07, 'IMU_yaw': 4.42, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 49379, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.02, 'IMU_pitch': 0.06, 'IMU_yaw': 4.45, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 49481, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.02, 'IMU_pitch': 0.06, 'IMU_yaw': 4.48, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 49584, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.02, 'IMU_pitch': 0.06, 'IMU_yaw': 4.50, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 49686, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.52, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 49788, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.54, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 49880, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.55, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 49981, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.56, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 50083, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.57, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.82, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 50186, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.58, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 50288, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.59, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 50391, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.59, 'IMU_Acc_x': 0.38, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.75, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 50482, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.02, 'IMU_pitch': 0.05, 'IMU_yaw': 4.59, 'IMU_Acc_x': 0.28, 'IMU_Acc_y': -0.15, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 50584, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.60, 'IMU_Acc_x': 0.37, 'IMU_Acc_y': -0.04, 'IMU_Acc_z': 9.82, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 50686, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.02, 'IMU_pitch': 0.04, 'IMU_yaw': 4.60, 'IMU_Acc_x': 0.25, 'IMU_Acc_y': -0.16, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 50788, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.60, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.05, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 50891, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.61, 'IMU_Acc_x': 0.34, 'IMU_Acc_y': -0.12, 'IMU_Acc_z': 9.82, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 50982, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.61, 'IMU_Acc_x': 0.29, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 51085, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.61, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 51187, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.62, 'IMU_Acc_x': 0.33, 'IMU_Acc_y': -0.12, 'IMU_Acc_z': 9.82, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 51290, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.62, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 51381, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.62, 'IMU_Acc_x': 0.28, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 51483, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.62, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 51586, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.62, 'IMU_Acc_x': 0.33, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 51688, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.62, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': -0.13, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 51791, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.62, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 51883, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 51984, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.62, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 52087, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.62, 'IMU_Acc_x': 0.33, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 52191, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.62, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.80, 'Loop_dt': 23, 'Acc_Accu': 7}
{'Time': 52281, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.62, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 52384, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.33, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 52488, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.62, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 52591, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.62, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 52682, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.62, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 52785, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': -0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 52887, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 52989, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.62, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 53091, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.30, 'IMU_Acc_y': -0.12, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 53193, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.09, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 53284, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.29, 'IMU_Acc_y': -0.12, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 53387, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.62, 'IMU_Acc_x': 0.34, 'IMU_Acc_y': -0.08, 'IMU_Acc_z': 9.82, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 53489, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.31, 'IMU_Acc_y': -0.13, 'IMU_Acc_z': 9.81, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 53593, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.62, 'IMU_Acc_x': 0.32, 'IMU_Acc_y': -0.10, 'IMU_Acc_z': 9.81, 'Loop_dt': 23, 'Acc_Accu': 7}
{'Time': 53684, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.33, 'IMU_Acc_y': -0.11, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 53786, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.02, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.28, 'IMU_Acc_y': -0.05, 'IMU_Acc_z': 9.76, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 53890, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.34, 'IMU_Acc_y': -0.19, 'IMU_Acc_z': 9.83, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 53992, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.00, 'IMU_pitch': 0.03, 'IMU_yaw': 4.63, 'IMU_Acc_x': 0.34, 'IMU_Acc_y': -0.01, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 54095, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.03, 'IMU_yaw': 4.62, 'IMU_Acc_x': 0.33, 'IMU_Acc_y': -0.18, 'IMU_Acc_z': 9.82, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 54187, 'Left_wheel_dist': -4053, 'Right_wheel_dist': -4029, 'IMU_roll': -0.01, 'IMU_pitch': 0.04, 'IMU_yaw': 4.62, 'IMU_Acc_x': 0.28, 'IMU_Acc_y': -0.07, 'IMU_Acc_z': 9.82, 'Loop_dt': 22, 'Acc_Accu': 6}
