Mon Nov  9 11:56:06 2020
Joystick Mode (120s)
{'Time': 9643, 'Left_wheel_dist': 0, 'Right_wheel_dist': 0, 'IMU_roll': 0.00, 'IMU_pitch': 0.04, 'IMU_yaw': 5.16, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': -0.03, 'IMU_Acc_z': 9.80, 'Loop_dt': 25, 'Acc_Accu': 1137}
{'Time': 40239, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.49, 'IMU_Acc_y': 0.04, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 40341, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.53, 'IMU_Acc_y': 0.08, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 40443, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2278, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 40535, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.52, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 40636, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 40738, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 40841, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.96, 'IMU_Acc_x': 0.52, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 40943, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 41034, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 41137, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 41239, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 41341, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 41443, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 41533, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2278, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 41635, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 41738, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 41840, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2278, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 41943, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.52, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 42044, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 42135, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 42237, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 42339, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.78, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 42441, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 42544, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.78, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 42635, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.78, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 42738, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 42842, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.96, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 42944, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.96, 'IMU_Acc_x': 0.52, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 43035, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.96, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 43138, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.52, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 43239, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 43341, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 43444, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.78, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 43546, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 43637, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.78, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 43740, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 43842, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 43944, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 44046, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 44136, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 44238, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 44341, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 44443, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 44546, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 44647, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 44738, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.52, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 44840, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 44942, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 45044, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 45147, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.96, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 45238, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 45340, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 45443, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 45544, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.07, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 45646, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 45749, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.98, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 45839, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 45941, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 46044, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 46146, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.98, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 46248, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 46340, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.81, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 46441, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 46543, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 46646, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 46748, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 46839, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.78, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 46942, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 47044, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 47147, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.98, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 47248, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.98, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.78, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 47350, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 47441, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 47543, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 47645, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 47748, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 47849, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2278, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 47951, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 48043, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 6}
{'Time': 48144, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 48246, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.96, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 48349, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 7}
{'Time': 48451, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.96, 'IMU_Acc_x': 0.50, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.80, 'Loop_dt': 21, 'Acc_Accu': 7}
{'Time': 48542, 'Left_wheel_dist': -2355, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.06, 'IMU_yaw': 4.97, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.06, 'IMU_Acc_z': 9.79, 'Loop_dt': 21, 'Acc_Accu': 6}
{'Time': 48645, 'Left_wheel_dist': -2357, 'Right_wheel_dist': -2275, 'IMU_roll': 0.01, 'IMU_pitch': 0.05, 'IMU_yaw': 4.96, 'IMU_Acc_x': 0.51, 'IMU_Acc_y': 0.05, 'IMU_Acc_z': 9.79, 'Loop_dt': 22, 'Acc_Accu': 7}
